phylum	genus	date	pmid
Firmicutes	Lactobacillus	2014-02	24285819
Firmicutes	Lactobacillus	2014-01	24283989
Firmicutes	Lactobacillus	2014-02	24271165
Firmicutes	Lactobacillus	2014-02	24101246
Firmicutes	Lactobacillus	2013-11	24039265
Firmicutes	Lactobacillus	2014-03	23942878
Firmicutes	Lactobacillus	2013-12	23937220
Firmicutes	Lactobacillus	2013-11	23928903
Firmicutes	Lactobacillus	2013-11	23899664
Firmicutes	Lactobacillus	2014-02	23884205
Firmicutes	Lactobacillus	2013-06	23850097
Firmicutes	Lactobacillus	2013-09	23811500
Firmicutes	Lactobacillus	2013-09	23796607
Firmicutes	Lactobacillus	2013-09	23794087
Firmicutes	Lactobacillus	2013-07	23769309
Firmicutes	Lactobacillus	2013-01	23741469
Firmicutes	Lactobacillus	2013-01	23727916
Firmicutes	Lactobacillus	2013-05	23706009
Firmicutes	Lactobacillus	2013-01	23649263
Firmicutes	Lactobacillus	2013-07	23645198
Firmicutes	Lactobacillus	2013-10	23644821
Firmicutes	Lactobacillus	2013-04	23568210
Firmicutes	Lactobacillus	2013-11	23567148
Firmicutes	Lactobacillus	2013-01	23544119
Firmicutes	Lactobacillus	2013-03	23465901
Firmicutes	Lactobacillus	2013-08	23437848
Firmicutes	Lactobacillus	2013-05	23413922
Firmicutes	Lactobacillus	2013-04	23354716
Firmicutes	Lactobacillus	2013-02	23313673
Firmicutes	Lactobacillus	2013-05	23306644
Firmicutes	Lactobacillus	2013-05	23246300
Firmicutes	Lactobacillus	2013-03	23228473
Firmicutes	Lactobacillus	2012-11	23145823
Firmicutes	Lactobacillus	2013-02	23134327
Firmicutes	Lactobacillus	2012-10	23098256
Firmicutes	Lactobacillus	2013-04	23064454
Firmicutes	Lactobacillus	2013-04	22999826
Firmicutes	Lactobacillus	2012-01	22990492
Firmicutes	Lactobacillus	2013-01	22955678
Firmicutes	Lactobacillus	2012-08	22894061
Firmicutes	Lactobacillus	2012-11	22825354
Firmicutes	Lactobacillus	2012-09	22761297
Firmicutes	Lactobacillus	2012-11	22714098
Firmicutes	Lactobacillus	2012-08	22706054
Firmicutes	Lactobacillus	2013-06	22674186
Firmicutes	Lactobacillus	2012-01	22667110
Firmicutes	Lactobacillus	2012-08	22621808
Firmicutes	Lactobacillus	2012-06	22579387
Firmicutes	Lactobacillus	2012-01	22489456
Firmicutes	Lactobacillus	2012-03	22452826
Firmicutes	Lactobacillus	2012-07	22383248
Firmicutes	Lactobacillus	2012-05	22290644
Firmicutes	Lactobacillus	2012-02	22283494
Firmicutes	Lactobacillus	2012-05	22260735
Firmicutes	Lactobacillus	2012-02	22234263
Firmicutes	Lactobacillus	2012-02	22203394
Firmicutes	Lactobacillus	2012-03	22197658
Firmicutes	Lactobacillus	2012-04	22196937
Firmicutes	Lactobacillus	2011-12	22146685
Firmicutes	Lactobacillus	2012-01	22138084
Firmicutes	Lactobacillus	2012-01	22133745
Firmicutes	Lactobacillus	2012-02	22131355
Firmicutes	Lactobacillus	2012-06	22113557
Firmicutes	Lactobacillus	2011-12	22093837
Firmicutes	Lactobacillus	2012-09	22081307
Firmicutes	Lactobacillus	2012-02	22037312
Firmicutes	Lactobacillus	2011-08	21995317
Firmicutes	Lactobacillus	2011-09	21907734
Firmicutes	Lactobacillus	2011-10	21873486
Firmicutes	Lactobacillus	2011-09	21858927
Firmicutes	Lactobacillus	2012-05	21856357
Firmicutes	Lactobacillus	2011-10	21839785
Firmicutes	Lactobacillus	2012-01	21822904
Firmicutes	Lactobacillus	2011-01	21815104
Firmicutes	Lactobacillus	2011-09	21784918
Firmicutes	Lactobacillus	2012-01	21745695
Firmicutes	Lactobacillus	2011-06	21696579
Firmicutes	Lactobacillus	2011-07	21663774
Firmicutes	Lactobacillus	2011-10	21643702
Firmicutes	Lactobacillus	2011-05	21529121
Firmicutes	Lactobacillus	2011-05	21504147
Firmicutes	Lactobacillus	2011-08	21484341
Firmicutes	Lactobacillus	2011-05	21375708
Firmicutes	Lactobacillus	2011-01	21325827
Firmicutes	Lactobacillus	2011-03	21277345
Firmicutes	Lactobacillus	2010-07	21243086
Firmicutes	Lactobacillus	2011-01	25045314
Firmicutes	Lactobacillus	2011-04	21181148
Firmicutes	Lactobacillus	2011-02	21169445
Firmicutes	Lactobacillus	2011-02	21111612
Firmicutes	Lactobacillus	2010-09	21090264
Firmicutes	Lactobacillus	2011-01	21075881
Firmicutes	Lactobacillus	2011-03	21072560
Firmicutes	Lactobacillus	2010-12	21070005
Firmicutes	Lactobacillus	2010-11	20807556
Firmicutes	Lactobacillus	2010-08	20798585
Firmicutes	Lactobacillus	2010-08	20693662
Firmicutes	Lactobacillus	2010-12	20688514
Firmicutes	Lactobacillus	2011-01	20652764
Firmicutes	Lactobacillus	2010-06	20585451
Firmicutes	Lactobacillus	2010-08	20549201
Firmicutes	Lactobacillus	2010-07	20455948
Firmicutes	Lactobacillus	2010-05	20438129
Firmicutes	Lactobacillus	2010-09	20371307
Firmicutes	Lactobacillus	2010-06	20353394
Firmicutes	Lactobacillus	2010-06	20333439
Firmicutes	Lactobacillus	2011-01	20226529
Firmicutes	Lactobacillus	2010-02	20208444
Firmicutes	Lactobacillus	2010-04	20197143
Firmicutes	Lactobacillus	2010-03	20183841
Firmicutes	Lactobacillus	2010-04	20170766
Firmicutes	Lactobacillus	2010-02	20159678
Firmicutes	Lactobacillus	2010-02	20092320
Firmicutes	Lactobacillus	2010-05	20077035
Firmicutes	Lactobacillus	2010-04	20037770
Firmicutes	Lactobacillus	2010-03	20033357
Firmicutes	Lactobacillus	2009-12	19966483
Firmicutes	Lactobacillus	2009-10	19940385
Firmicutes	Lactobacillus	2010-01	19923575
Firmicutes	Lactobacillus	2010-03	19841976
Firmicutes	Lactobacillus	2009-08	19835176
Firmicutes	Lactobacillus	2009-12	19820147
Firmicutes	Lactobacillus	2010-02	19784641
Firmicutes	Lactobacillus	2009-06	19777806
Firmicutes	Lactobacillus	2010-09	19774350
Firmicutes	Lactobacillus	2010-03	19735320
Firmicutes	Lactobacillus	2010-05	19717291
Firmicutes	Lactobacillus	2009-10	19699768
Firmicutes	Lactobacillus	2009-11	19651154
Firmicutes	Lactobacillus	2009-10	19626364
Firmicutes	Lactobacillus	2009-04	19621642
Firmicutes	Lactobacillus	2009-11	19618275
Firmicutes	Lactobacillus	2009-12	19615448
Firmicutes	Lactobacillus	2009-09	19609583
Firmicutes	Lactobacillus	2009-07	19601665
Firmicutes	Lactobacillus	2010-01	19597813
Firmicutes	Lactobacillus	2009-11	19573605
Firmicutes	Lactobacillus	2009-08	19542339
Firmicutes	Lactobacillus	2010-05	19539580
Firmicutes	Lactobacillus	2009-08	19502433
Firmicutes	Lactobacillus	2009-06	19473252
Firmicutes	Lactobacillus	2009-01	19441225
Firmicutes	Lactobacillus	2009-05	19399991
Firmicutes	Lactobacillus	2009-05	19372160
Firmicutes	Lactobacillus	2009-06	19346347
Firmicutes	Lactobacillus	2009-05	19304841
Firmicutes	Lactobacillus	2009-01	19292038
Firmicutes	Lactobacillus	2009-03	19246373
Firmicutes	Lactobacillus	2009-02	19217549
Firmicutes	Lactobacillus	2008-10	19133612
Firmicutes	Lactobacillus	2008-12	19131699
Firmicutes	Lactobacillus	2008-11	19111640
Firmicutes	Lactobacillus	2009-03	19027788
Firmicutes	Lactobacillus	2009-01	19011066
Firmicutes	Lactobacillus	2009-02	18946701
Firmicutes	Lactobacillus	2008-07	18819405
Firmicutes	Lactobacillus	2008-11	18801043
Firmicutes	Lactobacillus	2008-07	18798489
Firmicutes	Lactobacillus	2008-11	18789962
Firmicutes	Lactobacillus	2008-10	18760354
Firmicutes	Lactobacillus	2008-09	18653299
Firmicutes	Lactobacillus	2008-09	18632920
Firmicutes	Lactobacillus	2006-03	18563659
Firmicutes	Lactobacillus	2008-08	18557944
Firmicutes	Lactobacillus	2008-08	18539811
Firmicutes	Lactobacillus	2008-08	18539807
Firmicutes	Lactobacillus	2008-06	18512940
Firmicutes	Lactobacillus	2008-08	18512055
Firmicutes	Lactobacillus	2008-06	18430452
Firmicutes	Lactobacillus	2008-05	18390685
Firmicutes	Lactobacillus	2008-03	18388461
Firmicutes	Lactobacillus	2008-05	18345021
Firmicutes	Lactobacillus	2008-02	18343340
Firmicutes	Lactobacillus	2008-03	18323645
Firmicutes	Lactobacillus	2008-04	18310424
Firmicutes	Lactobacillus	2007-12	18271275
Firmicutes	Lactobacillus	2007-12	18271251
Firmicutes	Lactobacillus	2008-03	18192429
Firmicutes	Lactobacillus	2008-03	18188553
Firmicutes	Lactobacillus	2008-03	18179588
Firmicutes	Lactobacillus	2008-03	18096372
Firmicutes	Lactobacillus	2007-12	18054413
Firmicutes	Lactobacillus	2007-09	18051877
Firmicutes	Lactobacillus	2007-07	18051336
Firmicutes	Lactobacillus	2007-05	18051305
Firmicutes	Lactobacillus	2008-01	18039827
Firmicutes	Lactobacillus	2007-12	18031349
Firmicutes	Lactobacillus	2007-01	18029762
Firmicutes	Lactobacillus	2008-01	17993563
Firmicutes	Lactobacillus	2008-01	17961648
Firmicutes	Lactobacillus	2007-08	17944369
Firmicutes	Lactobacillus	2007-12	17923103
Firmicutes	Lactobacillus	2007-10	17881307
Firmicutes	Lactobacillus	2007-11	17873078
Firmicutes	Lactobacillus	2007-11	17827311
Firmicutes	Lactobacillus	2007-04	17552246
Firmicutes	Lactobacillus	2007-07	17526779
Firmicutes	Lactobacillus	2007-03	17460908
Firmicutes	Lactobacillus	2007-05	17451990
Firmicutes	Lactobacillus	2007-04	17417967
Firmicutes	Lactobacillus	2007-04	17401200
Firmicutes	Lactobacillus	2006-01	17357571
Firmicutes	Lactobacillus	2007-02	17340878
Firmicutes	Lactobacillus	2007-05	17287050
Firmicutes	Lactobacillus	2007-03	17174482
Firmicutes	Lactobacillus	2007-02	17142375
Firmicutes	Lactobacillus	2007-03	17139509
Firmicutes	Lactobacillus	2006-12	17106803
Firmicutes	Lactobacillus	2007-01	17071782
Firmicutes	Lactobacillus	2007-01	17028078
Firmicutes	Lactobacillus	2006-10	17015654
Firmicutes	Lactobacillus	2006-12	16997952
Firmicutes	Lactobacillus	2006-08	16943039
Firmicutes	Lactobacillus	2006-01	16915693
Firmicutes	Lactobacillus	2006-04	16892266
Firmicutes	Lactobacillus	2006-08	16885258
Firmicutes	Lactobacillus	2006-07	16834603
Firmicutes	Lactobacillus	2006-07	16792578
Firmicutes	Lactobacillus	2006-11	16733730
Firmicutes	Lactobacillus	2006-11	16712990
Firmicutes	Lactobacillus	2006-04	16636439
Firmicutes	Lactobacillus	2006-04	16571824
Firmicutes	Lactobacillus	2006-04	16549665
Firmicutes	Lactobacillus	2006-04	16549380
Firmicutes	Lactobacillus	2007-01	16500100
Firmicutes	Lactobacillus	2006-01	16391088
Firmicutes	Lactobacillus	2006-01	16391053
Firmicutes	Lactobacillus	2006-01	16385120
Firmicutes	Lactobacillus	2006-03	16330102
Firmicutes	Lactobacillus	2005-11	16269708
Firmicutes	Lactobacillus	2005-01	16233750
Firmicutes	Lactobacillus	2001-01	16233128
Firmicutes	Lactobacillus	2000-01	16232699
Firmicutes	Lactobacillus	2006-07	16231175
Firmicutes	Lactobacillus	2006-01	16193282
Firmicutes	Lactobacillus	2005-10	16146673
Firmicutes	Lactobacillus	2006-05	16133335
Firmicutes	Lactobacillus	2005-08	16114879
Firmicutes	Lactobacillus	2005-09	16054305
Firmicutes	Lactobacillus	2005-08	16002237
Firmicutes	Lactobacillus	2005-07	16000734
Firmicutes	Lactobacillus	2005-08	15975621
Firmicutes	Lactobacillus	2004-09	15973998
Firmicutes	Lactobacillus	2005-01	15917616
Firmicutes	Lactobacillus	2005-09	15904957
Firmicutes	Lactobacillus	2005-05	15869967
Firmicutes	Lactobacillus	2005-01	15752331
Firmicutes	Lactobacillus	2005-03	15748987
Firmicutes	Lactobacillus	2005-03	15746354
Firmicutes	Lactobacillus	2005-03	15746344
Firmicutes	Lactobacillus	2005-03	15746322
Firmicutes	Lactobacillus	2004-01	15707158
Firmicutes	Lactobacillus	2005-05	15705579
Firmicutes	Lactobacillus	2005-02	15699191
Firmicutes	Lactobacillus	2005-02	15661381
Firmicutes	Lactobacillus	2004-09	15614733
Firmicutes	Lactobacillus	2004-12	15556712
Firmicutes	Lactobacillus	2005-03	15549291
Firmicutes	Lactobacillus	2004-11	15375644
Firmicutes	Lactobacillus	2004-09	15336486
Firmicutes	Lactobacillus	2004-09	15336396
Firmicutes	Lactobacillus	2004-08	15321687
Firmicutes	Lactobacillus	2004-08	15294805
Firmicutes	Lactobacillus	2004-09	15282125
Firmicutes	Lactobacillus	2004-07	15240312
Firmicutes	Lactobacillus	2004-03	15198033
Firmicutes	Lactobacillus	2004-06	15184114
Firmicutes	Lactobacillus	2004-05	15128544
Firmicutes	Lactobacillus	2004-05	15102782
Firmicutes	Lactobacillus	2004-04	15066807
Firmicutes	Lactobacillus	2004-03	15006818
Firmicutes	Lactobacillus	2004-01	14711694
Firmicutes	Lactobacillus	2004-01	14711657
Firmicutes	Lactobacillus	2003-12	14659551
Firmicutes	Lactobacillus	2003-11	14644607
Firmicutes	Lactobacillus	2003-12	14637134
Firmicutes	Lactobacillus	2003-12	14585676
Firmicutes	Lactobacillus	2003-11	14573362
Firmicutes	Lactobacillus	2003-09	14529177
Firmicutes	Lactobacillus	2003-09	12957947
Firmicutes	Lactobacillus	2003-08	12939078
Firmicutes	Lactobacillus	2003-07	12892882
Firmicutes	Lactobacillus	2003-05	12757955
Firmicutes	Lactobacillus	2003-05	12750944
Firmicutes	Lactobacillus	2003-04	12741535
Firmicutes	Lactobacillus	2003-04	12732327
Firmicutes	Lactobacillus	2003-03	12726765
Firmicutes	Lactobacillus	2003-06	12673764
Firmicutes	Lactobacillus	2003-03	12620819
Firmicutes	Lactobacillus	2003-01	12536257
Firmicutes	Lactobacillus	2002-11	12490324
Firmicutes	Lactobacillus	2002-10	12459270
Firmicutes	Lactobacillus	2003-02	12423916
Firmicutes	Lactobacillus	2002-11	12406763
Firmicutes	Lactobacillus	2002-11	12406739
Firmicutes	Lactobacillus	2002-09	12383727
Firmicutes	Lactobacillus	2003-01	12381397
Firmicutes	Lactobacillus	2002-08	12369189
Firmicutes	Lactobacillus	2002-09	12226722
Firmicutes	Lactobacillus	2002-09	12200277
Firmicutes	Lactobacillus	2002-08	12182829
Firmicutes	Lactobacillus	2002-09	12177741
Firmicutes	Lactobacillus	2002-08	12172611
Firmicutes	Lactobacillus	2002-05	12151233
Firmicutes	Lactobacillus	2002-08	12147520
Firmicutes	Lactobacillus	2002-08	12147478
Firmicutes	Lactobacillus	2002-07	12126902
Firmicutes	Lactobacillus	2002-07	12089555
Firmicutes	Lactobacillus	2002-06	12039750
Firmicutes	Lactobacillus	2002-02	11823225
Firmicutes	Lactobacillus	2002-02	11807052
Firmicutes	Lactobacillus	2001-01	11802544
Firmicutes	Lactobacillus	2002-01	11772634
Firmicutes	Lactobacillus	2001-10	11759047
Firmicutes	Lactobacillus	2001-11	11735368
Firmicutes	Lactobacillus	2001-12	11722881
Firmicutes	Lactobacillus	2001-07	11697143
Firmicutes	Lactobacillus	2001-09	11591136
Firmicutes	Lactobacillus	2001-10	11545275
Firmicutes	Lactobacillus	2001-07	11472801
Firmicutes	Lactobacillus	2000-01	11464916
Firmicutes	Lactobacillus	2001-07	11375657
Firmicutes	Lactobacillus	2001-04	11322702
Firmicutes	Lactobacillus	2001-03	11229915
Firmicutes	Lactobacillus	2001-03	11229892
Firmicutes	Lactobacillus	2000-08	11204766
Firmicutes	Lactobacillus	2001-03	11179325
Firmicutes	Lactobacillus	2001-01	11164296
Firmicutes	Lactobacillus	2001-01	11133475
Firmicutes	Lactobacillus	2000-12	11101674
Firmicutes	Lactobacillus	2000-12	11073938
Firmicutes	Lactobacillus	2000-12	11073918
Firmicutes	Lactobacillus	2000-10	11068681
Firmicutes	Lactobacillus	2000-11	11055930
Firmicutes	Lactobacillus	2000-10	11010894
Firmicutes	Lactobacillus	2000-01	11003466
Firmicutes	Lactobacillus	2000-01	10986669
Firmicutes	Lactobacillus	2000-01	10981827
Firmicutes	Lactobacillus	2000-09	10966398
Firmicutes	Lactobacillus	2000-08	10929079
Firmicutes	Lactobacillus	2000-08	10919793
Firmicutes	Lactobacillus	2000-05	10831846
Firmicutes	Lactobacillus	2000-06	10831443
Firmicutes	Lactobacillus	2000-05	10823657
Firmicutes	Lactobacillus	2000-03	10808579
Firmicutes	Lactobacillus	2000-05	10802183
Firmicutes	Lactobacillus	2000-04	10792656
Firmicutes	Lactobacillus	2000-04	10775416
Firmicutes	Lactobacillus	2000-03	10760139
Firmicutes	Lactobacillus	2000-01	10721708
Firmicutes	Lactobacillus	2000-01	10618252
Firmicutes	Lactobacillus	1999-11	10545264
Firmicutes	Lactobacillus	1999-11	10543781
Firmicutes	Lactobacillus	1999-10	10518740
Firmicutes	Lactobacillus	1999-11	10489440
Firmicutes	Lactobacillus	1999-09	10483722
Firmicutes	Lactobacillus	1999-08	10475978
Firmicutes	Lactobacillus	1999-05	10426447
Firmicutes	Lactobacillus	1999-06	10389256
Firmicutes	Lactobacillus	1999-07	10383959
Firmicutes	Lactobacillus	1999-06	10383867
Firmicutes	Lactobacillus	1999-04	10367944
Firmicutes	Lactobacillus	1999-05	10347876
Firmicutes	Lactobacillus	1999-05	10225909
Firmicutes	Lactobacillus	1999-01	10077822
Firmicutes	Lactobacillus	1999-02	10071207
Firmicutes	Lactobacillus	1999-02	10037241
Firmicutes	Lactobacillus	1999-02	9989945
Firmicutes	Lactobacillus	1998-12	9851037
Firmicutes	Lactobacillus	1998-12	9835567
Firmicutes	Lactobacillus	1998-12	9835554
Firmicutes	Lactobacillus	1998-10	9748463
Firmicutes	Lactobacillus	1998-07	9714836
Firmicutes	Lactobacillus	1998-08	9683504
Firmicutes	Lactobacillus	1998-07	9642194
Firmicutes	Lactobacillus	1998-06	9603808
Firmicutes	Lactobacillus	1998-06	9603806
Firmicutes	Lactobacillus	1998-04	9546183
Firmicutes	Lactobacillus	1998-04	9546173
Firmicutes	Lactobacillus	1998-03	9534241
Firmicutes	Lactobacillus	1998-03	9534240
Firmicutes	Lactobacillus	1997-12	9449855
Firmicutes	Lactobacillus	1997-11	9436307
Firmicutes	Lactobacillus	1997-11	9361445
Firmicutes	Lactobacillus	1997-11	9361443
Firmicutes	Lactobacillus	1997-08	9251227
Firmicutes	Lactobacillus	1997-07	9212432
Firmicutes	Lactobacillus	1997-06	9171436
Firmicutes	Lactobacillus	1997-05	9210343
Firmicutes	Lactobacillus	1997-05	9143125
Firmicutes	Lactobacillus	1997-04	9098069
Firmicutes	Lactobacillus	1997-04	9098041
Firmicutes	Lactobacillus	1997-03	9084151
Firmicutes	Lactobacillus	1997-03	9045813
Firmicutes	Lactobacillus	1997-02	9074504
Firmicutes	Lactobacillus	1997-02	9090155
Firmicutes	Lactobacillus	1997-01	9200223
Firmicutes	Lactobacillus	1997-01	9057296
Firmicutes	Lactobacillus	1996-12	8982065
Firmicutes	Lactobacillus	1996-12	8988641
Firmicutes	Lactobacillus	1996-12	8953716
Firmicutes	Lactobacillus	1996-11	8939876
Firmicutes	Lactobacillus	1996-10	9157488
Firmicutes	Lactobacillus	1996-10	8879408
Firmicutes	Lactobacillus	1996-10	8879406
Firmicutes	Lactobacillus	1996-10	8824172
Firmicutes	Lactobacillus	1996-09	8808926
Firmicutes	Lactobacillus	1996-07	8682792
Firmicutes	Lactobacillus	1996-06	8766699
Firmicutes	Lactobacillus	1996-05	8737572
Firmicutes	Lactobacillus	1996-05	8633855
Firmicutes	Lactobacillus	1996-02	8602142
Firmicutes	Lactobacillus	1996-02	8867635
Firmicutes	Lactobacillus	1996-01	9704097
Firmicutes	Lactobacillus	1995-12	8554765
Firmicutes	Lactobacillus	1995-10	7590315
Firmicutes	Lactobacillus	1995-08	7557315
Firmicutes	Lactobacillus	1995-07	7618895
Firmicutes	Lactobacillus	1995-07	7618863
Firmicutes	Lactobacillus	1995-07	7551032
Firmicutes	Lactobacillus	1995-06	7663156
Firmicutes	Lactobacillus	1995-05	7612248
Firmicutes	Lactobacillus	1995-03	7698673
Firmicutes	Lactobacillus	1995-03	7793908
Firmicutes	Lactobacillus	1995-02	7836291
Firmicutes	Lactobacillus	1995-01	7887607
Firmicutes	Lactobacillus	1994-12	7851738
Firmicutes	Lactobacillus	1994-12	7704831
Firmicutes	Lactobacillus	1994-11	7765447
Firmicutes	Lactobacillus	1994-10	7986030
Firmicutes	Lactobacillus	1994-10	7765812
Firmicutes	Lactobacillus	1994-09	7958766
Firmicutes	Lactobacillus	1994-09	7925358
Firmicutes	Lactobacillus	1994-09	7765475
Firmicutes	Lactobacillus	1994-06	7765104
Firmicutes	Lactobacillus	1994-05	8017927
Firmicutes	Lactobacillus	1994-02	8300514
Firmicutes	Lactobacillus	1994-02	8135517
Firmicutes	Lactobacillus	1994-02	7764431
Firmicutes	Lactobacillus	1993-11	8285694
Firmicutes	Lactobacillus	1993-10	8407780
Firmicutes	Lactobacillus	1993-10	8223547
Firmicutes	Lactobacillus	1993-08	16349028
Firmicutes	Lactobacillus	1993-05	8510661
Firmicutes	Lactobacillus	1993-05	8510654
Firmicutes	Lactobacillus	1993-04	8468307
Firmicutes	Lactobacillus	1993-01	8439153
Firmicutes	Lactobacillus	1993-1994-01	8092860
Firmicutes	Lactobacillus	1992-12	1476424
Firmicutes	Lactobacillus	1992-10	1356978
Firmicutes	Lactobacillus	1992-10	1409616
Firmicutes	Lactobacillus	1992-10	1333860
Firmicutes	Lactobacillus	1992-09	1339371
